post_id	date	num_likes	num_angry	num_shares
1216504185136925_2259937134060894	2019-07-17T18:55:20+0000	1982	12	808
1216504185136925_2305844896202843	2019-07-17T15:35:52+0000	2674	588	2200
1216504185136925_2305617282892271	2019-07-17T13:09:55+0000	3331	285	2327
1216504185136925_2304552296332103	2019-07-16T22:47:41+0000	1070	0	260
1216504185136925_2306026403045253	2019-07-16T22:47:24+0000	2345	15	1620
1216504185136925_2302783619842304	2019-07-15T23:11:34+0000	641	0	38
1216504185136925_391676021487060	2019-07-15T19:18:36+0000	492	0	143
1216504185136925_1202193276634135	2019-07-15T18:28:37+0000	443	1	185
1216504185136925_2302003813253618	2019-07-15T13:20:22+0000	1584	0	78
1216504185136925_610185769474553	2019-07-14T20:49:11+0000	1064	3	354
1216504185136925_2299301036857229	2019-07-13T22:27:45+0000	1817	0	67
1216504185136925_2299250136862319	2019-07-13T21:39:49+0000	2363	0	134
1216504185136925_2470745559827958	2019-07-13T19:01:21+0000	1179	5	567
1216504185136925_2298452703608729	2019-07-13T11:31:08+0000	1606	0	32
1216504185136925_2298365273617472	2019-07-13T10:13:56+0000	1394	33	570
1216504185136925_2316929875067205	2019-07-12T22:27:07+0000	1869	8	803
1216504185136925_2296860550434611	2019-07-12T12:55:23+0000	2159	7	379
1216504185136925_2530855436959540	2019-07-11T20:24:28+0000	2962	12	1202
1216504185136925_368495877143022	2019-07-11T19:33:19+0000	1214	8	263
1216504185136925_947017362312559	2019-07-11T19:08:47+0000	661	3	203
1216504185136925_2295279010592765	2019-07-11T14:56:34+0000	1208	4	70
1216504185136925_2292330210887645	2019-07-09T23:01:37+0000	790	0	63
1216504185136925_2292302834223716	2019-07-09T22:38:06+0000	892	3	43
1216504185136925_2292207070899959	2019-07-09T21:27:56+0000	5603	24	802
1216504185136925_2289735457813787	2019-07-08T17:14:30+0000	1593	1	111
1216504185136925_2284058355048164	2019-07-05T23:50:01+0000	2471	25	357
1216504185136925_2283394838447849	2019-07-05T15:38:18+0000	1331	0	110
1216504185136925_2281794111941255	2019-07-04T22:59:47+0000	846	0	49
1216504185136925_2281069568680376	2019-07-04T17:36:38+0000	5125	683	2868
1216504185136925_2280922008695132	2019-07-04T17:01:23+0000	440	11	188
1216504185136925_2280643518722981	2019-07-04T13:51:58+0000	843	0	72
1216504185136925_2280584158728917	2019-07-04T13:14:53+0000	727	0	86
1216504185136925_2279500908837242	2019-07-03T23:23:20+0000	3958	0	138
1216504185136925_2279314672189199	2019-07-03T20:22:05+0000	1818	1	329
1216504185136925_2279313512189315	2019-07-03T20:20:34+0000	287	0	12
1216504185136925_2278002148987118	2019-07-03T01:07:45+0000	8035	979	2388
1216504185136925_2277834932337173	2019-07-02T22:31:52+0000	624	1	27
1216504185136925_2277576159029717	2019-07-02T18:50:55+0000	1687	35	533
1216504185136925_2275573582563308	2019-07-01T15:35:22+0000	1375	8	259
1216504185136925_2270051573115509	2019-06-28T12:26:25+0000	1964	1	432
1216504185136925_2268746213246045	2019-06-27T17:54:44+0000	1020	0	239
1216504185136925_2266256963494970	2019-06-26T11:29:01+0000	6620	1	2694
1216504185136925_2265349456919054	2019-06-26T00:10:30+0000	2745	3	35
1216504185136925_2265137460273587	2019-06-25T21:24:52+0000	473	1	45
1216504185136925_2264685220318811	2019-06-25T16:11:37+0000	474	0	22
1216504185136925_2264478057006194	2019-06-25T14:08:38+0000	3046	4	79
1216504185136925_2264420530345280	2019-06-25T13:36:21+0000	1268	1	35
1216504185136925_2264168343703832	2019-06-25T11:03:02+0000	1326	0	166
1216504185136925_2263530453767621	2019-06-25T01:57:44+0000	1125	1	247
1216504185136925_2262688927185107	2019-06-24T15:35:00+0000	2704	0	520
1216504185136925_2262375447216455	2019-06-24T12:06:13+0000	878	80	658
1216504185136925_908516066187381	2019-06-22T14:40:26+0000	2254	6	714
1216504185136925_2258773084243358	2019-06-22T13:44:46+0000	1108	59	348
1216504185136925_2257551197698880	2019-06-21T20:53:14+0000	332	0	37
1216504185136925_2257378447716155	2019-06-21T18:45:00+0000	2203	0	148
1216504185136925_2257326541054679	2019-06-21T18:10:01+0000	926	8	381
1216504185136925_2256729211114412	2019-06-21T11:47:12+0000	1288	1	138
1216504185136925_2254769194643747	2019-06-20T11:23:36+0000	1824	0	63
1216504185136925_2254757181311615	2019-06-20T11:15:14+0000	3509	3	717
1216504185136925_2253561934764473	2019-06-19T18:51:42+0000	2262	2	245
1216504185136925_2252956761491657	2019-06-19T12:16:11+0000	941	0	101
1216504185136925_2251938781593455	2019-06-18T21:56:27+0000	2257	0	56
1216504185136925_2251008971686436	2019-06-18T10:53:20+0000	1115	1	64
1216504185136925_2244602362327097	2019-06-14T19:09:11+0000	942	2	89
1216504185136925_2243027945817872	2019-06-13T21:46:11+0000	2723	1	280
1216504185136925_2241210382666295	2019-06-12T21:17:29+0000	2833	0	63
1216504185136925_2240415546079112	2019-06-12T11:37:35+0000	3960	3	284
1216504185136925_2239673372819996	2019-06-12T00:47:56+0000	739	38	288
1216504185136925_2239360902851243	2019-06-11T20:10:27+0000	5839	1	117
1216504185136925_2238729799581020	2019-06-11T13:05:07+0000	434	0	11
1216504185136925_2238687839585216	2019-06-11T12:38:33+0000	2909	9	792
1216504185136925_2238556256265041	2019-06-11T11:04:54+0000	14439	23	18142
1216504185136925_2237705553016778	2019-06-10T21:45:18+0000	524	3	54
1216504185136925_2237294096391257	2019-06-10T16:22:46+0000	1553	1	90
1216504185136925_2237203346400332	2019-06-10T15:26:28+0000	4284	29	428
1216504185136925_2237105266410140	2019-06-10T14:23:00+0000	8846	6	5127
1216504185136925_2235321796588487	2019-06-09T13:47:29+0000	7905	1	287
1216504185136925_2235043969949603	2019-06-09T10:10:58+0000	1708	0	59
1216504185136925_2232178663569467	2019-06-07T18:13:30+0000	4851	0	299
1216504185136925_2232175026903164	2019-06-07T18:10:46+0000	739	1	30
1216504185136925_2230045237116143	2019-06-06T14:28:42+0000	1118	1	405
1216504185136925_2229668263820507	2019-06-06T10:21:07+0000	3255	0	134
1216504185136925_2228169970637003	2019-06-05T14:11:15+0000	534	0	48
1216504185136925_2227876647333002	2019-06-05T10:54:49+0000	2091	56	1289
1216504185136925_2226223947498272	2019-06-04T12:40:41+0000	2694	19	1942
1216504185136925_2225045234282810	2019-06-03T19:30:33+0000	2812	10	615
1216504185136925_2224589250995075	2019-06-03T14:01:10+0000	1437	2	198
1216504185136925_2223392134448120	2019-06-02T20:43:41+0000	1155	0	53
1216504185136925_2223381341115866	2019-06-02T20:37:16+0000	550	1	44
1216504185136925_2221705991283401	2019-06-01T20:39:07+0000	5409	23	692
1216504185136925_2218556668265000	2019-05-31T00:18:06+0000	1501	7	392
1216504185136925_2218288508291816	2019-05-30T20:17:24+0000	976	100	168
1216504185136925_2218287111625289	2019-05-30T20:16:17+0000	3009	482	965
1216504185136925_2218104914976842	2019-05-30T17:54:37+0000	1350	430	836
1216504185136925_2217688898351777	2019-05-30T13:30:17+0000	4332	53	1821
1216504185136925_2217686168352050	2019-05-30T13:28:40+0000	765	0	94
1216504185136925_2217485335038800	2019-05-30T11:08:10+0000	724	1	73
1216504185136925_2217483971705603	2019-05-30T11:07:13+0000	607	0	48
1216504185136925_2215818108538856	2019-05-29T11:09:37+0000	5034	1	991
1216504185136925_2214692695318064	2019-05-28T17:45:58+0000	1854	1	53
1216504185136925_2213370842116916	2019-05-27T22:37:14+0000	4457	11	297
1216504185136925_2213173558803311	2019-05-27T19:49:30+0000	2007	2	143
1216504185136925_2213139432140057	2019-05-27T19:22:28+0000	330	1	38
1216504185136925_2212923855494948	2019-05-27T16:33:41+0000	932	2	24
1216504185136925_2212007285586605	2019-05-27T03:10:29+0000	1034	0	76
1216504185136925_2211410148979652	2019-05-26T18:42:16+0000	1576	3	86
1216504185136925_2208270239293643	2019-05-24T23:00:51+0000	616	1	75
1216504185136925_2208225522631448	2019-05-24T22:27:22+0000	1106	0	93
1216504185136925_2204855636301770	2019-05-22T21:40:14+0000	1890	0	426
1216504185136925_2204142163039784	2019-05-22T12:36:17+0000	903	503	479
1216504185136925_2203195843134416	2019-05-21T22:05:36+0000	1789	25	199
1216504185136925_2202385343215466	2019-05-21T11:12:47+0000	3121	2	156
1216504185136925_2201710346616299	2019-05-20T23:47:40+0000	792	0	45
1216504185136925_2199744553479545	2019-05-19T19:21:26+0000	472	0	110
1216504185136925_2199601096827224	2019-05-19T17:22:17+0000	7732	7	1607
1216504185136925_653689915052630	2019-05-18T14:53:08+0000	2316	23	1474
1216504185136925_2196780247109309	2019-05-18T01:25:03+0000	5595	46	1014
1216504185136925_2195962713857729	2019-05-17T14:04:20+0000	835	0	229
1216504185136925_2195958967191437	2019-05-17T14:01:45+0000	1183	6	38
1216504185136925_2194994560621211	2019-05-16T23:02:57+0000	486	1	62
1216504185136925_2192602184193782	2019-05-15T13:12:42+0000	2780	1	310
1216504185136925_2192437787543555	2019-05-15T11:06:28+0000	1429	1	158
1216504185136925_2191194371001230	2019-05-14T15:52:16+0000	2404	47	361
1216504185136925_2190985407688793	2019-05-14T13:26:14+0000	1515	2	250
1216504185136925_2190060994447901	2019-05-13T23:02:30+0000	464	0	100
1216504185136925_2189210067866327	2019-05-13T11:58:02+0000	4344	4	846
1216504185136925_2185932691527398	2019-05-11T11:34:48+0000	2615	2	180
1216504185136925_2182642665189734	2019-05-09T12:01:23+0000	573	0	75
1216504185136925_2182363671884300	2019-05-09T08:16:14+0000	8632	7	1974
1216504185136925_2180365888750745	2019-05-08T02:43:02+0000	3340	959	620
1216504185136925_2180236952096972	2019-05-08T00:41:23+0000	1391	0	22
1216504185136925_2180137685440232	2019-05-07T22:59:12+0000	1229	1	146
1216504185136925_2180090315444969	2019-05-07T22:12:20+0000	3347	442	2231
1216504185136925_2176596542461013	2019-05-05T18:04:27+0000	5362	5	415
1216504185136925_2176096102511057	2019-05-05T11:56:17+0000	4607	568	2359
1216504185136925_2173079989479335	2019-05-03T16:39:05+0000	5194	113	5765
1216504185136925_2168973423223325	2019-04-30T23:22:01+0000	1381	1	66
1216504185136925_2168081703312497	2019-04-30T09:49:46+0000	2842	750	2104
1216504185136925_2164489753671692	2019-04-27T23:35:55+0000	5513	3	296
1216504185136925_2162790680508266	2019-04-26T20:31:11+0000	1928	107	534
1216504185136925_2159761754144492	2019-04-24T19:49:43+0000	290	0	27
1216504185136925_2159600540827280	2019-04-24T17:23:31+0000	2366	113	357
1216504185136925_294263598182368	2019-04-23T12:45:33+0000	2353	36	1288
1216504185136925_2157453181042016	2019-04-23T09:53:08+0000	4316	4	1812
1216504185136925_2156440364476631	2019-04-22T16:34:33+0000	1681	0	251
1216504185136925_2154583544662313	2019-04-21T12:52:48+0000	3112	1	510
1216504185136925_2151191898334811	2019-04-19T14:16:25+0000	2056	46	1306
1216504185136925_324923778194115	2019-04-18T23:22:57+0000	1364	6	556
1216504185136925_419403502206515	2019-04-18T23:15:22+0000	799	2	201
1216504185136925_2150079838446017	2019-04-18T19:12:59+0000	3905	1286	2785
1216504185136925_2149946471792687	2019-04-18T17:05:05+0000	969	1	80
1216504185136925_2147286932058641	2019-04-16T22:30:21+0000	508	0	79
1216504185136925_2145498102237524	2019-04-15T18:18:05+0000	2014	261	981
1216504185136925_2145455405575127	2019-04-15T17:45:01+0000	2475	98	1746
1216504185136925_2145427008911300	2019-04-15T17:20:02+0000	1028	48	390
1216504185136925_2145081602279174	2019-04-15T12:33:55+0000	4574	1027	3282
1216504185136925_2144320869021914	2019-04-14T22:52:37+0000	2297	165	308
1216504185136925_2144317099022291	2019-04-14T22:48:15+0000	1509	99	574
1216504185136925_2144189215701746	2019-04-14T20:37:56+0000	847	3	155
1216504185136925_2144188399035161	2019-04-14T20:36:57+0000	498	0	27
1216504185136925_2143639435756724	2019-04-14T12:57:42+0000	1164	1	276
1216504185136925_2142064305914237	2019-04-13T11:37:47+0000	1172	4	384
1216504185136925_995243617352002	2019-04-12T22:54:45+0000	2335	13	1439
1216504185136925_2140955279358473	2019-04-12T17:11:20+0000	2541	1	155
1216504185136925_2139733746147293	2019-04-11T20:13:20+0000	3071	407	2100
1216504185136925_2139256376195030	2019-04-11T13:26:04+0000	873	1	185
1216504185136925_2138310296289638	2019-04-10T23:24:57+0000	814	1	128
1216504185136925_2136513996469268	2019-04-09T16:51:10+0000	753	0	133
1216504185136925_2135604293226905	2019-04-09T02:19:56+0000	1820	7	1212
1216504185136925_2135457899908211	2019-04-08T23:40:50+0000	1494	0	220
1216504185136925_2134703923316942	2019-04-08T12:11:48+0000	3605	0	578
1216504185136925_2133347810119220	2019-04-07T13:11:27+0000	1624	4	171
1216504185136925_2131027943684540	2019-04-05T22:03:19+0000	1762	2	154
1216504185136925_2130664260387575	2019-04-05T16:26:06+0000	4201	2	420
1216504185136925_2130607323726602	2019-04-05T15:43:18+0000	4652	1171	2673
1216504185136925_2127659847354683	2019-04-03T14:33:18+0000	7493	1480	2421
1216504185136925_2123161147804553	2019-03-31T13:35:38+0000	2886	3	582
1216504185136925_2121788061275195	2019-03-30T15:40:54+0000	587	0	35
1216504185136925_2120000551453946	2019-03-29T11:54:36+0000	985	0	114
1216504185136925_2117409331713068	2019-03-27T16:29:38+0000	2357	25	266
1216504185136925_2115528318567836	2019-03-26T12:03:44+0000	7029	106	2302
1216504185136925_2114615051992496	2019-03-25T19:50:19+0000	3468	0	474
1216504185136925_2112676548853013	2019-03-24T11:55:28+0000	631	0	13
1216504185136925_2109894429131225	2019-03-22T13:38:30+0000	8897	9	1567
1216504185136925_2109765979144070	2019-03-22T11:46:23+0000	2157	7	820
1216504185136925_2108896529231015	2019-03-21T21:27:25+0000	7306	236	8795
1216504185136925_2108486115938723	2019-03-21T15:27:54+0000	8722	5	10543
1216504185136925_2108262172627784	2019-03-21T12:11:14+0000	1748	6	858
1216504185136925_2108206775966657	2019-03-21T11:15:47+0000	4171	2	158
1216504185136925_2107158869404781	2019-03-20T18:18:50+0000	4158	87	2873
1216504185136925_2103908309729837	2019-03-18T13:29:00+0000	503	0	83
1216504185136925_2101004610020207	2019-03-16T16:38:29+0000	676	0	23
1216504185136925_2100817130038955	2019-03-16T14:04:16+0000	4073	30	1433
1216504185136925_2099862066801128	2019-03-15T22:55:31+0000	528	0	99
1216504185136925_2099473363506665	2019-03-15T16:33:25+0000	4085	694	3676
1216504185136925_2098141440306524	2019-03-14T20:51:05+0000	1084	1	307
1216504185136925_2098130250307643	2019-03-14T20:37:41+0000	2643	0	1234
1216504185136925_2097510760369592	2019-03-14T12:19:23+0000	729	1	44
1216504185136925_2097418400378828	2019-03-14T10:57:52+0000	1128	0	27
1216504185136925_2096528333801168	2019-03-13T14:12:41+0000	3954	32	524
1216504185136925_2096471503806851	2019-03-13T13:20:44+0000	580	1	37
1216504185136925_2096440870476581	2019-03-13T12:50:53+0000	2253	3	743
1216504185136925_2095621950558473	2019-03-12T22:37:44+0000	672	2	70
1216504185136925_2095178293936172	2019-03-12T15:07:06+0000	7627	23	1289
1216504185136925_2095174033936598	2019-03-12T15:03:18+0000	9042	4	2122
1216504185136925_2094191257368209	2019-03-11T21:19:30+0000	5291	12	5104
1216504185136925_2089862064467795	2019-03-08T16:22:07+0000	251	0	2
1216504185136925_2088237847963550	2019-03-07T17:00:26+0000	2299	1	817
1216504185136925_2088441701276498	2019-03-07T16:28:49+0000	1573	0	157
1216504185136925_2078787365575265	2019-02-28T23:27:19+0000	513	0	104
1216504185136925_2074669642653704	2019-02-26T01:43:55+0000	996	0	111
1216504185136925_2073908656063136	2019-02-25T13:35:38+0000	2396	1	209
1216504185136925_2070072999780035	2019-02-22T22:34:20+0000	2605	5	194
1216504185136925_2068096673311001	2019-02-21T16:40:17+0000	18550	61	58192
1216504185136925_2066998133420855	2019-02-20T23:47:59+0000	735	0	63
1216504185136925_1187871338047217	2019-02-19T23:04:00+0000	3413	19	2201
1216504185136925_2065400910247244	2019-02-19T21:55:04+0000	2165	1	326
1216504185136925_2057581851029150	2019-02-14T20:35:44+0000	4872	805	2621
1216504185136925_2055698021217533	2019-02-13T18:32:42+0000	5719	18	1234
1216504185136925_2052454471541888	2019-02-11T18:20:59+0000	3964	2	104
1216504185136925_2047046448749357	2019-02-07T21:33:56+0000	6439	13	2120
1216504185136925_2046953838758618	2019-02-07T20:03:05+0000	4652	12	219
1216504185136925_2046911342096201	2019-02-07T19:26:41+0000	5840	42	1916
1216504185136925_2046803195440349	2019-02-07T17:45:32+0000	2973	12	287
1216504185136925_302407613797845	2019-02-07T14:24:46+0000	1407	9	384
1216504185136925_2045622052225130	2019-02-06T21:27:18+0000	1712	1	205
1216504185136925_2045266892260646	2019-02-06T15:59:07+0000	2204	6	1031
1216504185136925_2043429045777764	2019-02-05T09:44:53+0000	3561	153	866
1216504185136925_2042119869242015	2019-02-04T12:07:33+0000	2462	1	94
1216504185136925_2038195859634416	2019-02-01T17:24:27+0000	3503	4	125
1216504185136925_2034103280043674	2019-01-29T20:49:35+0000	402	0	23
1216504185136925_2032209766899692	2019-01-28T15:22:44+0000	2253	4	180
1216504185136925_2028475400606462	2019-01-25T21:43:28+0000	3081	13	246
1216504185136925_2026823074105028	2019-01-24T17:38:46+0000	2385	0	205
1216504185136925_2019517624835573	2019-01-19T15:49:28+0000	5932	3	366
1216504185136925_2018314894955846	2019-01-18T19:24:58+0000	2597	1	52
1216504185136925_2017143865072949	2019-01-17T23:50:07+0000	4964	2	330
1216504185136925_2016850101768992	2019-01-17T19:09:37+0000	5622	484	1967
1216504185136925_2012114378909231	2019-01-14T10:49:18+0000	1183	18	68
1216504185136925_2008139975973338	2019-01-11T14:29:20+0000	2560	184	886
1216504185136925_2004020576385278	2019-01-08T15:18:09+0000	19135	86	5533
1216504185136925_2001931763260826	2019-01-07T02:03:28+0000	8587	13	1416
1216504185136925_1996877987099537	2019-01-03T13:32:49+0000	3418	2	213
1216504185136925_1994648547322481	2019-01-01T21:08:21+0000	4955	4	78
1216504185136925_1994078810712788	2019-01-01T12:46:21+0000	5242	32	1126
1216504185136925_1993312257456110	2019-01-01T01:44:39+0000	6110	13	1555
1216504185136925_207926103425136	2018-12-04T22:02:23+0000	6410	146	5373
1216504185136925_1955915334529136	2018-12-04T21:27:53+0000	1263	6	37
1216504185136925_1950458938408109	2018-11-30T22:40:32+0000	4025	14	1133
1216504185136925_1937288453058491	2018-11-21T12:10:18+0000	2766	2	48
1216504185136925_1907240502729953	2018-10-31T16:07:58+0000	7703	228	1109
1216504185136925_2239699602986045	2018-10-27T18:02:05+0000	28063	2150	13439
1216504185136925_1890914827695854	2018-10-21T15:57:54+0000	10661	44	6156
1216504185136925_1877861855667818	2018-10-11T22:13:51+0000	91544	104	6174
1216504185136925_1877861139001223	2018-10-11T22:13:12+0000	7395	21	280
1216504185136925_1872269522893718	2018-10-07T23:51:08+0000	66099	61	20917
1216504185136925_1870459996408004	2018-10-07T00:03:55+0000	52560	57	9061
1216504185136925_1870384419748895	2018-10-06T23:06:59+0000	6607	7	284
1216504185136925_1984969388208276	2018-10-06T21:55:55+0000	2740	1	353
1216504185136925_2168411736812947	2018-10-06T21:45:29+0000	1450	3	117
1216504185136925_1870250649762272	2018-10-06T21:38:32+0000	3400	4	505
1216504185136925_143030073318486	2018-10-06T21:36:00+0000	1235	1	92
1216504185136925_2104789616439379	2018-10-06T21:25:21+0000	1394	0	119
1216504185136925_107969240128323	2018-10-06T21:15:29+0000	1276	1	117
1216504185136925_249051842448214	2018-10-06T21:00:48+0000	1922	0	317
1216504185136925_1870123919774945	2018-10-06T19:50:57+0000	21279	10	5768
1216504185136925_1869974076456596	2018-10-06T18:00:56+0000	10455	13	6116
1216504185136925_1869935303127140	2018-10-06T17:40:57+0000	8028	3	2193
1216504185136925_1869864899800847	2018-10-06T16:48:50+0000	2517	1	194
1216504185136925_1869702939817043	2018-10-06T15:07:40+0000	13846	4	3283
1216504185136925_1061849893997418	2018-10-06T14:26:03+0000	10184	33	10045
1216504185136925_1869610086492995	2018-10-06T14:06:06+0000	8343	3	3060
1216504185136925_303984096863440	2018-10-05T22:05:44+0000	3157	0	685
1216504185136925_162896604646448	2018-10-05T22:00:42+0000	2069	0	589
1216504185136925_334902013737617	2018-10-05T21:50:23+0000	1412	0	107
1216504185136925_692681864445964	2018-10-05T21:40:45+0000	1498	1	171
1216504185136925_185699928996381	2018-10-05T21:30:18+0000	1431	3	129
1216504185136925_511863305979116	2018-10-05T21:29:46+0000	15954	798	13491
1216504185136925_407404933125597	2018-10-05T19:52:23+0000	4474	4	1463
1216504185136925_1868173176636686	2018-10-05T17:21:02+0000	8268	13	5187
1216504185136925_1867998919987445	2018-10-05T15:17:50+0000	7713	3	3935
1216504185136925_1867232033397467	2018-10-05T03:39:27+0000	3214	1	393
1216504185136925_1867195970067740	2018-10-05T03:14:41+0000	10158	6	3679
1216504185136925_1867194006734603	2018-10-05T03:13:13+0000	2522	2	394
1216504185136925_1867170846736919	2018-10-05T03:07:15+0000	7702	2	2977
1216504185136925_1867113426742661	2018-10-05T02:32:15+0000	3062	1	751
1216504185136925_1867092076744796	2018-10-05T02:17:41+0000	1360	0	249
1216504185136925_1867079863412684	2018-10-05T02:07:11+0000	2773	3	592
1216504185136925_1867040443416626	2018-10-05T01:38:26+0000	7160	5	2650
1216504185136925_1867014320085905	2018-10-05T01:15:47+0000	564	0	68
1216504185136925_1867005926753411	2018-10-05T01:08:05+0000	758	0	59
1216504185136925_1866913096762694	2018-10-04T23:53:57+0000	13001	3	9770
1216504185136925_1866849330102404	2018-10-04T23:02:39+0000	5131	3	1013
1216504185136925_1855501501151930	2018-10-04T22:03:27+0000	3340	2	929
1216504185136925_910184482506586	2018-10-04T21:05:00+0000	4936	3	1667
1216504185136925_254033615307676	2018-10-04T20:25:37+0000	1495	2	200
1216504185136925_290154925156286	2018-10-04T19:39:16+0000	6489	15	2604
1216504185136925_713572762337967	2018-10-04T17:06:04+0000	9588	18	5808
1216504185136925_1562162697217913	2018-10-04T15:30:00+0000	5029	4	2442
1216504185136925_1866195210167816	2018-10-04T15:00:30+0000	16481	7	5819
1216504185136925_545017832612445	2018-10-04T10:00:00+0000	3751	6	1111
1216504185136925_2160524704189478	2018-10-04T01:00:34+0000	5784	15	2152
1216504185136925_1864863693634301	2018-10-03T21:58:06+0000	9332	7	3458
1216504185136925_1864743040313033	2018-10-03T20:50:32+0000	6036	5	1810
1216504185136925_192729168320045	2018-10-03T20:03:21+0000	5854	7	1619
1216504185136925_1864541786999825	2018-10-03T19:02:43+0000	7699	7	2037
1216504185136925_1864224067031597	2018-10-03T16:21:29+0000	7361	7	911
1216504185136925_326270351481525	2018-10-03T15:09:38+0000	1864	10	545
1216504185136925_1864120357041968	2018-10-03T15:02:21+0000	11214	10	3145
1216504185136925_2110378679280495	2018-10-03T11:00:55+0000	1752	2	725
1216504185136925_2227788574159733	2018-10-03T01:00:47+0000	2626	7	955
1216504185136925_329103551157583	2018-10-03T00:00:01+0000	6421	6	5042
1216504185136925_531131013994385	2018-10-02T18:01:08+0000	3422	4	1027
1216504185136925_1862189257235078	2018-10-02T15:22:58+0000	16344	9	5235
1216504185136925_873585569497882	2018-10-02T11:00:46+0000	2539	1	1025
1216504185136925_2234864853466991	2018-10-02T10:00:00+0000	3150	1	920
1216504185136925_1030397817134318	2018-10-02T01:00:01+0000	8135	3	5711
1216504185136925_256344331739798	2018-10-02T00:01:00+0000	1980	1	715
1216504185136925_545507982545678	2018-10-01T23:01:37+0000	9252	4	5042
1216504185136925_276243623230844	2018-10-01T22:45:14+0000	44918	213	66950
1216504185136925_557112158092499	2018-10-01T22:00:01+0000	7180	1	2463
1216504185136925_1860729030714434	2018-10-01T21:20:34+0000	22507	207	9123
1216504185136925_151364879141974	2018-10-01T18:31:23+0000	9832	10	6497
1216504185136925_161664378098513	2018-10-01T18:00:05+0000	2153	1	651
1216504185136925_2196623693996668	2018-10-01T11:01:02+0000	1562	6	274
1216504185136925_1859603354160335	2018-10-01T03:51:18+0000	2504	1	745
1216504185136925_1859497114170959	2018-10-01T02:05:36+0000	2097	3	445
1216504185136925_245547926072471	2018-10-01T01:00:42+0000	723	2	180
1216504185136925_270725216892333	2018-10-01T00:24:59+0000	7134	10	1661
1216504185136925_712582529089659	2018-09-30T21:21:10+0000	4044	2	1134
1216504185136925_1859041504216520	2018-09-30T19:10:13+0000	2031	1	296
1216504185136925_1859036780883659	2018-09-30T19:05:12+0000	1064	1	116
1216504185136925_1859032340884103	2018-09-30T19:01:05+0000	704	1	150
1216504185136925_1859026164218054	2018-09-30T18:55:14+0000	685	2	89
1216504185136925_1859020234218647	2018-09-30T18:50:11+0000	708	1	95
1216504185136925_1859015440885793	2018-09-30T18:45:18+0000	617	0	64
1216504185136925_1859009770886360	2018-09-30T18:40:06+0000	649	2	92
1216504185136925_1859004880886849	2018-09-30T18:35:22+0000	1655	0	277
1216504185136925_1858997654220905	2018-09-30T18:30:58+0000	772	0	99
1216504185136925_250865332284540	2018-09-30T11:01:33+0000	1027	1	177
1216504185136925_240391509966946	2018-09-30T01:01:07+0000	3018	9	624
1216504185136925_1857825447671459	2018-09-29T23:55:04+0000	18135	5	6683
1216504185136925_260745821245416	2018-09-29T23:01:21+0000	4980	5	1171
1216504185136925_158571585077349	2018-09-29T20:24:00+0000	6380	7	1890
1216504185136925_339038666666362	2018-09-29T17:44:11+0000	5386	4	3842
1216504185136925_1857337197720284	2018-09-29T15:23:19+0000	1709	5	257
1216504185136925_1111405959037398	2018-09-29T13:31:25+0000	8007	8	5019
1216504185136925_346714446071783	2018-09-29T12:00:00+0000	6013	32	1324
1216504185136925_1144059419092285	2018-09-29T11:01:24+0000	1570	9	341
1216504185136925_170149253897430	2018-09-29T09:20:42+0000	22881	308	24965
1216504185136925_274070369895346	2018-09-29T01:00:53+0000	1421	18	454
1216504185136925_1856180827835921	2018-09-28T20:03:03+0000	4888	10	1912
1216504185136925_1918998271743191	2018-09-28T21:01:07+0000	15023	193	12006
1216504185136925_2045419902180928	2018-09-28T16:31:21+0000	1402	5	357
1216504185136925_2406109722948898	2018-09-28T16:00:01+0000	1262	4	251
1216504185136925_316461218904757	2018-09-28T14:46:07+0000	45304	651	57696
1216504185136925_164288924494305	2018-09-28T13:41:53+0000	5197	51	1107
1216504185136925_1909306762522277	2018-09-28T10:30:01+0000	5668	6	2886
1216504185136925_1114755962013645	2018-09-28T01:01:00+0000	1682	8	610
1216504185136925_1855100751277262	2018-09-28T00:01:29+0000	1107	3	111
1216504185136925_1855081737945830	2018-09-27T23:36:59+0000	2108	4	771
1216504185136925_234934613840751	2018-09-27T23:31:03+0000	3271	1	1791
1216504185136925_296577754492449	2018-09-27T23:00:01+0000	8052	7	2777
1216504185136925_166287584286264	2018-09-27T21:26:55+0000	13292	270	22037
1216504185136925_243552459653677	2018-09-27T19:53:03+0000	16556	24	11182
1216504185136925_535534036908058	2018-09-27T17:39:59+0000	2731	0	1283
1216504185136925_642937229433726	2018-09-27T19:00:26+0000	8790	11	4462
1216504185136925_579840859119245	2018-09-27T14:27:39+0000	2252	2	809
1216504185136925_559638757801784	2018-09-27T11:01:55+0000	1455	0	391
1216504185136925_284930758782509	2018-09-27T01:15:00+0000	3874	2	2351
1216504185136925_1853579591429378	2018-09-26T23:22:52+0000	5894	4	2373
1216504185136925_1629964677109702	2018-09-26T23:01:01+0000	2393	4	155
1216504185136925_1853555814765089	2018-09-26T22:57:09+0000	8772	3	5749
1216504185136925_1853474664773204	2018-09-26T21:31:15+0000	4468	4	1518
1216504185136925_335234900381226	2018-09-26T20:46:19+0000	1254	3	103
1216504185136925_582902035460041	2018-09-26T19:47:37+0000	10078	18	3607
1216504185136925_1853312638122740	2018-09-26T18:43:03+0000	3765	3	368
