post_id	date	num_likes	num_angry	num_shares
353551475083023_1002149930223171	2020-05-25T23:54:54+0000	13037	40	1572
353551475083023_1002095273561970	2020-05-25T21:59:53+0000	10014	3	1297
353551475083023_1001981030240061	2020-05-25T18:17:50+0000	3730	1	206
353551475083023_1001720390266125	2020-05-25T13:01:03+0000	11287	49	858
353551475083023_1001256053645892	2020-05-24T23:13:35+0000	31602	926	4436
353551475083023_1001209716983859	2020-05-24T22:40:00+0000	2050	11	228
353551475083023_1001172190320945	2020-05-24T20:51:03+0000	5420	161	800
353551475083023_1001121093659388	2020-05-24T19:29:37+0000	6877	31	683
353551475083023_1001104460327718	2020-05-24T18:57:16+0000	1496	7	89
353551475083023_1001035093667988	2020-05-24T17:10:06+0000	4881	61	517
353551475083023_999684673803030	2020-05-23T02:38:35+0000	35163	1357	5117
353551475083023_999274920510672	2020-05-22T13:34:25+0000	27583	25	2733
353551475083023_998824227222408	2020-05-21T21:31:57+0000	2924	22	337
353551475083023_998622563909241	2020-05-21T16:00:49+0000	14627	12	1803
353551475083023_998595530578611	2020-05-21T15:22:19+0000	11592	13	878
353551475083023_998065270631637	2020-05-20T23:06:47+0000	1400	0	203
353551475083023_998015143969983	2020-05-20T21:36:47+0000	4328	56	466
353551475083023_997903847314446	2020-05-20T18:19:49+0000	3630	57	228
353551475083023_997733107331520	2020-05-20T14:18:02+0000	37844	397	15748
353551475083023_997302460707918	2020-05-19T23:58:29+0000	8318	152	1001
353551475083023_997204220717742	2020-05-19T21:24:53+0000	4409	239	645
353551475083023_997141957390635	2020-05-19T19:45:49+0000	4581	38	748
353551475083023_997037017401129	2020-05-19T16:50:14+0000	4679	10	537
353551475083023_996932704078227	2020-05-19T14:14:16+0000	36579	26	7868
353551475083023_996682240769940	2020-05-19T12:07:27+0000	4516	1436	882
353551475083023_996301290808035	2020-05-18T16:56:53+0000	11707	22	1052
353551475083023_995694190868745	2020-05-17T21:09:11+0000	5441	28	471
353551475083023_995614124210085	2020-05-17T19:04:35+0000	3619	7	241
353551475083023_994851764286321	2020-05-16T21:09:25+0000	11005	22	1016
353551475083023_994777150960449	2020-05-16T19:20:37+0000	6811	285	1074
353551475083023_994679667636864	2020-05-16T16:48:23+0000	4935	40	806
353551475083023_993859714385526	2020-05-15T16:11:53+0000	25397	617	4446
353551475083023_993810444390453	2020-05-15T14:43:32+0000	1265	3	110
353551475083023_993360777768753	2020-05-14T23:01:07+0000	3608	55	574
353551475083023_993259291112235	2020-05-14T19:58:04+0000	2234	10	72
353551475083023_993237001114464	2020-05-14T19:20:22+0000	3520	66	339
353551475083023_992551261183038	2020-05-13T20:21:48+0000	5442	34	2347
353551475083023_991917757913055	2020-05-12T23:05:42+0000	15342	84	3198
353551475083023_991863297918501	2020-05-12T21:06:25+0000	2972	1	122
353551475083023_991707427934088	2020-05-12T16:20:38+0000	6600	481	1274
353551475083023_991093777995453	2020-05-11T21:38:20+0000	10023	152	1180
353551475083023_991044451333719	2020-05-11T20:22:21+0000	6406	224	806
353551475083023_989989731439191	2020-05-10T13:54:16+0000	6965	46	791
353551475083023_989510401487124	2020-05-10T01:02:19+0000	4444	44	235
353551475083023_3249181845113416	2020-05-09T22:27:49+0000	1927	43	255
353551475083023_989260601512104	2020-05-09T18:22:36+0000	482	5	27
353551475083023_989067698198061	2020-05-09T15:07:35+0000	28171	1273	6008
353551475083023_988346444936853	2020-05-08T17:14:43+0000	16241	1531	3118
353551475083023_987749351663229	2020-05-07T20:59:33+0000	8241	256	563
353551475083023_987570815014416	2020-05-07T16:06:19+0000	6033	69	269
353551475083023_987473108357520	2020-05-07T13:48:16+0000	6920	102	791
353551475083023_987059918398839	2020-05-06T23:49:39+0000	6106	20	403
353551475083023_986986838406147	2020-05-06T21:28:48+0000	1048	8	105
353551475083023_986926325078865	2020-05-06T19:55:57+0000	21452	49	3467
353551475083023_986839295087568	2020-05-06T17:23:01+0000	5221	672	913
353551475083023_986679018436929	2020-05-06T13:33:25+0000	6180	10	441
353551475083023_986194538485377	2020-05-05T21:25:21+0000	577	3	57
353551475083023_985882158516615	2020-05-05T13:11:04+0000	16608	49	2499
353551475083023_985185355252962	2020-05-04T15:11:21+0000	10725	1074	3341
353551475083023_984573275314170	2020-05-03T20:46:19+0000	6293	77	877
353551475083023_984457655325732	2020-05-03T18:02:56+0000	4126	49	326
353551475083023_983835065387991	2020-05-03T01:01:29+0000	6139	18	385
353551475083023_983809718723859	2020-05-03T00:44:49+0000	26632	422	1112
353551475083023_983778382060326	2020-05-03T00:09:11+0000	6711	23	487
353551475083023_983753402062824	2020-05-02T23:51:46+0000	5149	526	245
353551475083023_983509055420592	2020-05-02T16:21:16+0000	11310	382	1366
353551475083023_982875695483928	2020-05-01T19:22:19+0000	1307	7	129
353551475083023_981936955577802	2020-04-30T15:18:41+0000	2618	3	178
353551475083023_981331482305016	2020-04-29T20:50:04+0000	5254	68	362
353551475083023_981150158989815	2020-04-29T16:43:24+0000	19959	82	2116
353551475083023_981128852325279	2020-04-29T16:23:35+0000	1782	8	134
353551475083023_981078445663653	2020-04-29T15:23:22+0000	7126	78	962
353551475083023_980414519063379	2020-04-28T21:20:35+0000	8122	72	514
353551475083023_980345555736942	2020-04-28T19:32:00+0000	9849	71	676
353551475083023_980318425739655	2020-04-28T18:48:33+0000	4152	9	245
353551475083023_980176445753853	2020-04-28T14:37:57+0000	2071	3	158
353551475083023_979405542497610	2020-04-27T14:17:00+0000	8920	26	644
353551475083023_978869622551202	2020-04-26T21:33:30+0000	23721	54	2467
353551475083023_319200145728604	2020-04-25T22:07:28+0000	12684	653	1113
353551475083023_977939009310930	2020-04-25T19:45:41+0000	6544	83	221
353551475083023_977779992660165	2020-04-25T15:23:31+0000	3776	6	431
353551475083023_977249269379904	2020-04-25T01:03:17+0000	38316	727	3929
353551475083023_977028306068667	2020-04-24T20:45:06+0000	56845	717	10531
353551475083023_976968339407997	2020-04-24T19:39:51+0000	15386	176	2134
353551475083023_976913366080161	2020-04-24T18:51:11+0000	26058	180	3180
353551475083023_976736902764474	2020-04-24T15:05:12+0000	40125	602	7860
353551475083023_976718552766309	2020-04-24T14:53:42+0000	63151	83	8676
353551475083023_976167532821411	2020-04-23T21:45:45+0000	2209	54	114
353551475083023_975844579520373	2020-04-23T14:18:27+0000	10598	5	1187
353551475083023_975386956232802	2020-04-23T00:53:54+0000	3373	164	293
353551475083023_975209342917230	2020-04-22T19:00:33+0000	10665	11	907
353551475083023_975152919589539	2020-04-22T17:32:21+0000	3276	347	499
353551475083023_975026786268819	2020-04-22T14:51:24+0000	8808	126	1452
353551475083023_974906439614187	2020-04-22T11:40:49+0000	3175	705	844
353551475083023_974259246345573	2020-04-21T14:43:08+0000	26283	160	4209
353551475083023_973706006400897	2020-04-20T21:11:37+0000	1357	11	31
353551475083023_972952133142951	2020-04-20T00:22:47+0000	30737	1602	3230
353551475083023_972782263159938	2020-04-19T18:30:23+0000	9194	1157	3186
353551475083023_972024026569095	2020-04-18T18:02:31+0000	10688	379	2424
353551475083023_971998153238349	2020-04-18T17:16:14+0000	1949	8	226
353551475083023_971123706659127	2020-04-17T18:35:37+0000	7361	6	883
353551475083023_602961360304815	2020-04-16T22:06:05+0000	2002	31	124
353551475083023_970319406739557	2020-04-16T20:32:56+0000	24366	166	1371
353551475083023_861864430981725	2020-04-16T16:15:48+0000	7644	60	1108
353551475083023_970080133430151	2020-04-16T13:59:57+0000	483	2	38
353551475083023_969585810146250	2020-04-15T22:28:33+0000	2574	1	712
353551475083023_969392690165562	2020-04-15T16:59:58+0000	3882	990	979
353551475083023_969233746848123	2020-04-15T13:18:12+0000	24658	186	9075
353551475083023_968777876893710	2020-04-14T23:07:25+0000	4045	14	142
353551475083023_968750526896445	2020-04-14T22:14:25+0000	256	1	8
353551475083023_968689570235874	2020-04-14T20:31:12+0000	2362	25	550
353551475083023_968626220242209	2020-04-14T19:09:28+0000	3208	66	446
353551475083023_968575076913990	2020-04-14T17:46:47+0000	670	0	57
353551475083023_968419946929503	2020-04-14T14:09:04+0000	12777	535	3696
353551475083023_968395793598585	2020-04-14T13:31:13+0000	271	0	20
353551475083023_967846060320225	2020-04-13T21:30:38+0000	5973	41	1690
353551475083023_967785580326273	2020-04-13T19:33:47+0000	1086	263	134
353551475083023_967748820329949	2020-04-13T18:32:51+0000	11531	58	1981
353551475083023_965543427217155	2020-04-10T21:58:17+0000	5937	36	2534
353551475083023_965233743914790	2020-04-10T13:09:47+0000	11786	134	3446
353551475083023_964695757301922	2020-04-09T18:52:10+0000	4969	737	1439
353551475083023_964597853978379	2020-04-09T16:03:22+0000	553	7	29
353551475083023_964079924030172	2020-04-08T22:52:21+0000	2256	5	207
353551475083023_963997860705045	2020-04-08T20:34:51+0000	7999	321	2047
353551475083023_963926724045492	2020-04-08T18:22:02+0000	5466	6	483
353551475083023_963901754047989	2020-04-08T17:42:34+0000	1442	7	124
353551475083023_963051504133014	2020-04-07T16:34:20+0000	8147	838	2382
353551475083023_962371450867686	2020-04-07T01:03:40+0000	51789	3206	5942
353551475083023_962255287545969	2020-04-06T22:18:37+0000	13117	1702	1803
353551475083023_962122340892597	2020-04-06T18:04:01+0000	18644	5	2720
353551475083023_961978657573632	2020-04-06T14:38:57+0000	5576	2784	1271
353551475083023_961421270962704	2020-04-05T20:11:50+0000	4217	55	446
353551475083023_960741771030654	2020-04-04T22:29:36+0000	8130	51	1148
353551475083023_960487307722767	2020-04-04T15:06:23+0000	1061	2	55
353551475083023_960008077770690	2020-04-03T21:46:01+0000	7056	2635	3384
353551475083023_959966734441491	2020-04-03T20:15:26+0000	670	0	100
353551475083023_959931984444966	2020-04-03T19:06:55+0000	8822	68	673
353551475083023_959906314447533	2020-04-03T18:13:48+0000	962	2	134
353551475083023_959813774456787	2020-04-03T15:23:20+0000	1699	1	383
353551475083023_959764474461717	2020-04-03T14:06:29+0000	1090	0	139
353551475083023_959734101131421	2020-04-03T13:21:29+0000	3530	8	672
353551475083023_959171041187727	2020-04-02T20:10:03+0000	5264	59	576
353551475083023_959170517854446	2020-04-02T20:08:49+0000	3647	1	611
353551475083023_959098157861682	2020-04-02T18:08:58+0000	2534	20	237
353551475083023_959055574532607	2020-04-02T17:09:51+0000	3921	91	410
353551475083023_958968287874669	2020-04-02T15:01:47+0000	1058	92	90
353551475083023_958614071243424	2020-04-02T03:19:24+0000	1808	1	662
353551475083023_958570647914433	2020-04-02T01:52:22+0000	9306	5	1262
353551475083023_958432201261611	2020-04-01T21:53:12+0000	775	6	60
353551475083023_958213571283474	2020-04-01T15:54:57+0000	5522	1520	1675
353551475083023_958162567955241	2020-04-01T14:32:50+0000	1685	9	123
353551475083023_958131457958352	2020-04-01T13:43:40+0000	3264	4	116
353551475083023_957512941353537	2020-03-31T16:36:38+0000	6937	18	1785
353551475083023_957486111356220	2020-03-31T16:02:11+0000	14328	126	2744
353551475083023_956928661411965	2020-03-30T21:21:59+0000	2954	10	246
353551475083023_956838994754265	2020-03-30T18:24:34+0000	2880	6	347
353551475083023_956794878092010	2020-03-30T17:11:07+0000	7597	8	1138
353551475083023_955978588173639	2020-03-29T15:32:04+0000	10246	8	2765
353551475083023_955393341565497	2020-03-28T20:32:38+0000	24142	7	1126
353551475083023_955342228237275	2020-03-28T19:19:02+0000	9665	118	1246
353551475083023_955189708252527	2020-03-28T15:20:54+0000	6660	94	1111
353551475083023_954369038334594	2020-03-27T13:49:13+0000	5611	20	1094
353551475083023_954330231671808	2020-03-27T13:13:17+0000	13076	302	7838
353551475083023_953892505048914	2020-03-26T22:58:43+0000	10882	3	4133
353551475083023_953634285074736	2020-03-26T16:24:41+0000	10340	305	1093
353551475083023_953014361803395	2020-03-25T20:26:23+0000	1749	5	251
353551475083023_952270655211099	2020-03-25T01:18:34+0000	43037	1088	12439
353551475083023_951943115243853	2020-03-24T15:01:33+0000	4687	11	525
353551475083023_951502138621284	2020-03-24T00:27:03+0000	3673	18	444
353551475083023_638945826893900	2020-03-23T22:30:26+0000	3108	17	366
353551475083023_951285178642980	2020-03-23T17:58:27+0000	11887	17	1514
353551475083023_951174845320680	2020-03-23T15:18:31+0000	2340	3	500
353551475083023_950473622057469	2020-03-22T16:53:41+0000	635	1	149
353551475083023_950365522068279	2020-03-22T14:23:00+0000	7935	4	625
353551475083023_949861312118700	2020-03-21T22:21:59+0000	3474	0	334
353551475083023_949846392120192	2020-03-21T21:56:23+0000	12987	11	2248
353551475083023_949799382124893	2020-03-21T20:29:17+0000	613	0	141
353551475083023_949658855472279	2020-03-21T17:00:16+0000	1395	0	363
353551475083023_949645412140290	2020-03-21T16:08:33+0000	2122	0	1019
353551475083023_949069898864508	2020-03-20T20:45:36+0000	39676	118	42764
353551475083023_948928882211943	2020-03-20T16:47:23+0000	4054	4354	2741
353551475083023_947586695679495	2020-03-19T00:26:44+0000	2269	104	341
353551475083023_947519279019570	2020-03-18T22:40:01+0000	5399	4	504
353551475083023_947257209045777	2020-03-18T16:25:38+0000	872	0	257
353551475083023_946733085764856	2020-03-17T23:17:52+0000	4257	6	292
353551475083023_946671559104342	2020-03-17T21:13:54+0000	1375	0	344
353551475083023_946592415778923	2020-03-17T18:54:48+0000	3187	1	1823
353551475083023_946538992450932	2020-03-17T17:52:35+0000	7379	35	1032
353551475083023_946459332458898	2020-03-17T16:28:35+0000	11024	320	1589
353551475083023_946399165798248	2020-03-17T15:10:27+0000	1604	12	102
353551475083023_945961562508675	2020-03-17T00:14:54+0000	5272	10	381
353551475083023_945758599195638	2020-03-16T17:32:36+0000	2606	0	2643
353551475083023_944933949278103	2020-03-15T17:01:16+0000	17499	2686	4213
353551475083023_944343056003859	2020-03-14T20:13:32+0000	4960	1	572
353551475083023_944189039352594	2020-03-14T15:34:23+0000	964	1	202
353551475083023_942783706159794	2020-03-12T17:33:26+0000	7804	37	731
353551475083023_941956172909214	2020-03-11T14:13:11+0000	285	24	55
353551475083023_941485482956283	2020-03-10T22:02:51+0000	161	1	10
353551475083023_941319476306217	2020-03-10T17:22:43+0000	7750	320	1181
353551475083023_941187152986116	2020-03-10T14:00:14+0000	1663	12	153
353551475083023_940811829690315	2020-03-10T01:40:33+0000	3509	40	470
353551475083023_940682659703232	2020-03-09T21:24:07+0000	5995	64	606
353551475083023_940569129714585	2020-03-09T17:51:55+0000	559	5	36
353551475083023_940532429718255	2020-03-09T16:55:43+0000	738	3	85
353551475083023_940451486393016	2020-03-09T15:13:30+0000	8012	223	994
353551475083023_939892056448959	2020-03-08T19:56:22+0000	113	0	6
353551475083023_938831459888352	2020-03-07T17:20:47+0000	679	3	93
353551475083023_938830596555105	2020-03-07T13:35:57+0000	19871	57	5096
353551475083023_938477929923705	2020-03-06T21:04:06+0000	1615	379	764
353551475083023_937680926670072	2020-03-05T18:16:16+0000	4730	33	704
353551475083023_937513270020171	2020-03-05T13:43:07+0000	2324	29	467
353551475083023_937079720063526	2020-03-04T22:53:11+0000	3855	73	646
353551475083023_936991290072369	2020-03-04T20:14:19+0000	1512	127	394
353551475083023_936845073420324	2020-03-04T16:35:34+0000	6270	316	1098
353551475083023_936695243435307	2020-03-04T13:07:37+0000	3492	27	416
353551475083023_936056913499140	2020-03-03T15:35:44+0000	8202	218	466
353551475083023_935330263571805	2020-03-02T16:03:56+0000	2412	82	714
353551475083023_934713766966788	2020-03-01T18:28:59+0000	2107	20	265
353551475083023_934020693702762	2020-02-29T22:25:14+0000	1832	4	78
353551475083023_933950620376436	2020-02-29T21:36:15+0000	997	5	191
353551475083023_933896863715145	2020-02-29T16:37:43+0000	3912	24	562
353551475083023_933308013774030	2020-02-28T20:56:56+0000	3157	502	1312
353551475083023_933063020465196	2020-02-28T13:59:17+0000	2638	19	350
353551475083023_932508440520654	2020-02-27T18:52:58+0000	4508	44	399
353551475083023_932484697189695	2020-02-27T18:08:25+0000	3115	1200	2096
353551475083023_932352733869558	2020-02-27T14:31:26+0000	1258	3	218
353551475083023_931825490588949	2020-02-26T20:28:36+0000	1096	2	175
353551475083023_928177577620407	2020-02-26T20:11:23+0000	479	1	22
353551475083023_931757517262413	2020-02-26T18:27:19+0000	3195	2	528
353551475083023_928181547620010	2020-02-26T15:17:03+0000	5188	16	635
353551475083023_928178620953636	2020-02-26T12:12:58+0000	2118	57	636
353551475083023_931157030655795	2020-02-25T23:43:15+0000	620	4	83
353551475083023_928184547619710	2020-02-25T22:20:26+0000	539	1	123
353551475083023_931076273997204	2020-02-25T20:53:17+0000	5610	2	1235
353551475083023_928173660954132	2020-02-25T20:04:51+0000	539	0	66
353551475083023_930935220677976	2020-02-25T16:39:58+0000	2740	64	585
353551475083023_928184074286424	2020-02-25T12:19:53+0000	1838	2	303
353551475083023_928164147621750	2020-02-24T15:45:51+0000	6040	29	1675
353551475083023_928163464288485	2020-02-24T12:44:43+0000	6210	23	1386
353551475083023_928162990955199	2020-02-23T21:44:06+0000	952	9	155
353551475083023_928161857621979	2020-02-23T15:42:13+0000	3981	666	997
353551475083023_928125274292304	2020-02-22T18:42:58+0000	978	2	115
353551475083023_928111747626990	2020-02-21T22:10:07+0000	519	3	69
353551475083023_928179264286905	2020-02-21T20:03:04+0000	10263	7848	8695
353551475083023_928106950960803	2020-02-21T19:30:52+0000	539	155	125
353551475083023_928011977636967	2020-02-21T15:34:56+0000	10256	2308	3925
353551475083023_927942817643883	2020-02-21T14:05:22+0000	7152	5283	6222
353551475083023_927313067706858	2020-02-20T18:22:01+0000	1218	9	159
353551475083023_927234014381430	2020-02-20T16:15:27+0000	2660	96	276
353551475083023_926571644447667	2020-02-19T20:33:42+0000	14762	8667	13745
353551475083023_926345947803570	2020-02-19T14:16:52+0000	5536	61	567
353551475083023_925961004508731	2020-02-19T00:57:06+0000	4691	58	230
353551475083023_925852524519579	2020-02-18T21:18:45+0000	1085	31	204
353551475083023_925701547868010	2020-02-18T17:42:51+0000	10624	307	1400
353551475083023_925677927870372	2020-02-18T17:07:39+0000	9244	4406	4432
353551475083023_925606154544216	2020-02-18T15:13:00+0000	7055	79	1831
353551475083023_925005701270928	2020-02-17T18:50:58+0000	1219	14	209
353551475083023_924153708022794	2020-02-16T14:56:21+0000	3454	45	428
353551475083023_923739901397508	2020-02-16T00:55:28+0000	6337	713	2203
353551475083023_923554128082752	2020-02-15T18:23:25+0000	4543	1211	2336
353551475083023_922812304823601	2020-02-14T19:06:34+0000	4957	130	444
353551475083023_922756304829201	2020-02-14T17:39:57+0000	2857	7	349
353551475083023_922044324900399	2020-02-13T19:15:43+0000	714	2	68
353551475083023_921854141586084	2020-02-13T14:33:16+0000	12439	90	1316
353551475083023_921154628322702	2020-02-12T16:08:34+0000	388	2	13
353551475083023_921114624993369	2020-02-12T15:03:40+0000	602	1	19
353551475083023_921087531662745	2020-02-12T14:18:46+0000	3613	4	206
353551475083023_920599541711544	2020-02-11T20:50:34+0000	3741	2	169
353551475083023_920526538385511	2020-02-11T18:39:55+0000	173	0	9
353551475083023_919917011779797	2020-02-10T22:08:02+0000	3645	2543	3145
353551475083023_919780308460134	2020-02-10T17:49:31+0000	20005	11	2479
353551475083023_919671988470966	2020-02-10T14:38:23+0000	413	0	38
353551475083023_919263418511823	2020-02-10T00:08:37+0000	1638	5	91
353551475083023_919138298524335	2020-02-09T20:02:04+0000	928	3	76
353551475083023_918419471929551	2020-02-08T20:31:48+0000	2089	44	168
353551475083023_918311958606969	2020-02-08T17:13:48+0000	3827	7	239
353551475083023_918296788608486	2020-02-08T16:47:34+0000	1774	580	974
353551475083023_917527172018781	2020-02-07T16:17:31+0000	4436	3037	3647
353551475083023_917390462032452	2020-02-07T13:47:34+0000	10068	2117	4431
353551475083023_916978072073691	2020-02-07T00:26:12+0000	4024	38	194
353551475083023_916537275451104	2020-02-06T12:33:51+0000	15652	5	2482
353551475083023_916141078824057	2020-02-05T22:48:51+0000	5344	5	651
353551475083023_916083485496483	2020-02-05T21:55:00+0000	1628	5	164
353551475083023_916079175496914	2020-02-05T20:47:29+0000	262	1	22
353551475083023_915130845591747	2020-02-04T16:59:13+0000	1448	4	295
353551475083023_915093835595448	2020-02-04T16:05:00+0000	7729	30	1454
353551475083023_915041328934032	2020-02-04T14:50:10+0000	2518	843	1427
353551475083023_914595752311923	2020-02-04T00:02:49+0000	1031	1	63
353551475083023_914470022324496	2020-02-03T18:54:39+0000	2623	387	1111
353551475083023_913916819046483	2020-02-02T22:18:48+0000	2095	0	364
353551475083023_912339152537583	2020-01-31T17:02:41+0000	1463	4	94
353551475083023_911813849256780	2020-01-30T23:29:15+0000	8546	2440	7898
353551475083023_911603875944444	2020-01-30T16:47:32+0000	4023	88	548
353551475083023_911155742655924	2020-01-30T01:59:47+0000	9740	1347	2854
353551475083023_910935532677945	2020-01-29T18:14:02+0000	7669	5	2968
353551475083023_910822736022558	2020-01-29T14:57:15+0000	999	0	116
353551475083023_910277636077068	2020-01-28T18:47:12+0000	10557	63	721
353551475083023_910135349424630	2020-01-28T14:29:22+0000	3018	4	226
353551475083023_909744386130393	2020-01-28T01:03:19+0000	905	194	297
353551475083023_909659952805503	2020-01-27T21:51:37+0000	4147	3	992
353551475083023_909519686152863	2020-01-27T16:59:21+0000	608	4	103
353551475083023_908582029579962	2020-01-26T16:33:15+0000	2071	1	516
353551475083023_908244726280359	2020-01-25T21:23:22+0000	1235	1	95
353551475083023_907738206331011	2020-01-25T15:17:32+0000	1296	0	98
353551475083023_907738839664281	2020-01-25T12:32:29+0000	9135	26	3135
353551475083023_907308749707290	2020-01-24T15:40:29+0000	5409	1	530
353551475083023_906832543088244	2020-01-23T23:27:37+0000	968	0	98
353551475083023_906799033091595	2020-01-23T22:17:08+0000	3246	2	791
353551475083023_906083753163123	2020-01-22T21:25:53+0000	1364	697	1121
353551475083023_905977486507083	2020-01-22T18:24:54+0000	911	0	46
353551475083023_905929806511851	2020-01-22T17:09:27+0000	13094	44	2705
353551475083023_905880273183471	2020-01-22T15:51:31+0000	4115	872	2158
353551475083023_905815146523317	2020-01-22T14:21:11+0000	4393	22	871
353551475083023_905368819901283	2020-01-21T22:59:57+0000	2926	86	866
353551475083023_905305303240968	2020-01-21T20:53:37+0000	9410	5	1710
353551475083023_905140443257454	2020-01-21T16:09:45+0000	28652	60	2820
353551475083023_904465939991571	2020-01-20T17:17:28+0000	4856	3064	4403
353551475083023_904350903336408	2020-01-20T15:31:50+0000	30122	83	28440
353551475083023_902449493526549	2020-01-19T19:34:33+0000	1080	4	86
353551475083023_902447843526714	2020-01-19T16:31:33+0000	1616	1	112
353551475083023_903622680075897	2020-01-19T13:14:56+0000	2901	3	499
353551475083023_902447250193440	2020-01-18T22:31:05+0000	1151	19	344
353551475083023_902447026860129	2020-01-18T20:30:32+0000	1739	5	328
353551475083023_903052293466269	2020-01-18T17:29:11+0000	8386	35	2425
353551475083023_902995470138618	2020-01-18T16:31:01+0000	5034	75	847
353551475083023_902335453537953	2020-01-17T18:44:14+0000	2489	1182	1297
353551475083023_902246170213548	2020-01-17T16:19:24+0000	343	0	23
353551475083023_2422562571343213	2020-01-17T15:25:29+0000	1125	6	211
353551475083023_902184546886377	2020-01-17T15:05:31+0000	5689	24	537
353551475083023_902176383553860	2020-01-17T14:54:22+0000	274	0	25
353551475083023_902124653559033	2020-01-17T13:55:36+0000	11233	50	1682
353551475083023_901663603605138	2020-01-16T21:57:28+0000	15592	72	3061
353551475083023_901647313606767	2020-01-16T21:29:45+0000	1677	1	136
353551475083023_901508956953936	2020-01-16T18:07:38+0000	4950	998	2747
353551475083023_901462670291898	2020-01-16T17:04:56+0000	4364	3	918
353551475083023_901316230306542	2020-01-16T13:51:07+0000	619	0	65
353551475083023_900797857025046	2020-01-15T23:29:20+0000	3642	434	1073
353551475083023_900710303700468	2020-01-15T20:56:58+0000	4393	6	452
353551475083023_900543050383860	2020-01-15T16:48:23+0000	707	83	202
353551475083023_900511663720332	2020-01-15T16:07:44+0000	4325	141	876
353551475083023_900407020397463	2020-01-15T13:50:47+0000	3330	18	395
353551475083023_899729540465211	2020-01-14T18:59:27+0000	6926	2	1443
353551475083023_899648950473270	2020-01-14T17:09:13+0000	2159	5	311
353551475083023_899586327146199	2020-01-14T15:43:21+0000	699	2	114
353551475083023_898951120543053	2020-01-13T22:44:12+0000	10400	16	2239
353551475083023_898896013881897	2020-01-13T21:19:03+0000	972	12	173
353551475083023_898622880575877	2020-01-13T15:02:27+0000	8403	18	2326
353551475083023_896085964162902	2020-01-12T22:32:40+0000	4362	1421	3087
353551475083023_896091224162376	2020-01-12T20:01:44+0000	9789	0	1682
353551475083023_896081657496666	2020-01-12T11:47:43+0000	3262	3	646
353551475083023_896085124162986	2020-01-11T22:10:37+0000	1452	2	219
353551475083023_896079290830236	2020-01-11T16:05:12+0000	7155	29	1177
353551475083023_896092304162268	2020-01-11T13:03:18+0000	432	2	27
353551475083023_896077897497042	2020-01-11T11:42:10+0000	2925	1	317
353551475083023_895960834175415	2020-01-10T18:45:07+0000	1385	105	429
353551475083023_895796937525138	2020-01-10T15:15:10+0000	3257	55	243
353551475083023_895130894258409	2020-01-09T21:25:52+0000	4464	3696	4113
353551475083023_895094987595333	2020-01-09T20:30:17+0000	3266	55	499
353551475083023_893924677712364	2020-01-08T16:06:33+0000	5552	1202	852
353551475083023_893275707777261	2020-01-07T22:00:12+0000	1319	3	234
353551475083023_893118611126304	2020-01-07T17:42:20+0000	1146	1	280
353551475083023_892399924531506	2020-01-06T22:24:03+0000	4691	4	798
353551475083023_883266535444845	2020-01-06T18:08:46+0000	5158	1913	4815
353551475083023_892187764552722	2020-01-06T17:05:01+0000	1363	1	101
353551475083023_883262855445213	2020-01-06T15:04:11+0000	824	1	117
353551475083023_892061634565335	2020-01-06T14:23:22+0000	5124	460	1177
353551475083023_883224742115691	2020-01-06T12:58:16+0000	1522	300	670
353551475083023_891410051297160	2020-01-05T19:35:28+0000	8792	3	1225
353551475083023_883262385445260	2020-01-04T16:03:29+0000	876	0	103
353551475083023_890314661406699	2020-01-04T15:35:22+0000	5236	5	708
353551475083023_883270382111127	2020-01-03T23:15:00+0000	252	0	17
353551475083023_883232748781557	2020-01-03T21:10:20+0000	3168	2266	2016
353551475083023_883225445448954	2020-01-03T16:59:04+0000	616	0	59
353551475083023_883220612116104	2020-01-03T12:53:15+0000	3130	6	497
353551475083023_888770364894462	2020-01-03T00:01:47+0000	25989	1565	6381
353551475083023_883231528781679	2020-01-02T20:35:09+0000	3614	3	632
353551475083023_888383224933176	2020-01-02T14:12:15+0000	7692	333	1395
353551475083023_883128192125346	2020-01-02T12:20:00+0000	8091	4	1312
353551475083023_885894051848760	2019-12-30T22:43:21+0000	1761	1	193
353551475083023_885652625206236	2019-12-30T16:23:48+0000	1818	1	296
353551475083023_883155775455921	2019-12-29T12:05:02+0000	3825	3	672
353551475083023_883146968790135	2019-12-28T12:49:42+0000	1507	0	181
353551475083023_882150632223102	2019-12-26T16:24:04+0000	2794	0	244
353551475083023_881407415630757	2019-12-25T19:33:09+0000	7813	2	57
353551475083023_881254402312725	2019-12-25T16:00:56+0000	2573	6	355
353551475083023_879484645823034	2019-12-23T15:33:03+0000	3104	12	367
353551475083023_877020692736096	2019-12-22T22:11:52+0000	7954	2826	5189
353551475083023_877018906069608	2019-12-22T15:09:09+0000	984	3	101
353551475083023_877018039403028	2019-12-22T13:07:50+0000	1440	0	171
353551475083023_877017599403072	2019-12-21T18:07:10+0000	1451	3	145
353551475083023_877608562677309	2019-12-21T14:02:27+0000	6327	16	954
353551475083023_876950262743139	2019-12-20T20:23:28+0000	17924	154	4003
353551475083023_876065279498304	2019-12-19T19:59:58+0000	1333	0	69
353551475083023_876015456169953	2019-12-19T18:38:59+0000	2290	0	157
353551475083023_876000949504737	2019-12-19T18:14:05+0000	3503	131	800
