post_id	date	message	num_likes	num_angry	num_shares
353551475083023_908244726280359	2020-01-25T21:23:22+0000	"guto scarpanti e o aprovado no processo seletivo do novo para a prefeitura de campo grande, capital de mato grosso do sul.   algumas das pautas defendidas por guto sao:   > desburocratizacao; > valorizacao dos servicos basicos; > transparencia no setor publico; > reducao da maquina publica;   \"temos que melhorar o ambiente de negocios atraves da simplificacao, do incentivo a livre concorrencia em todos os setores, desburocratizacao e transparencia do setor publico e assim incentivar as pessoas que geram riqueza ao municipio a empreender\", explica guto.   formado em gestao de micro e pequenas empresas pela uniderp e com mba em gestao publica na universidade anhanguera uniderp, guto trabalha como gerente comercial e agente de exportacao em uma industria do setor madeireiro e como socio-administrador em uma empresa no ramo de tecnologia.   fundou uma transportadora, hamburgueria, uma cooperativa no setor de transportes alem de ter sido um dos criadores de uma associacao de empresarios do setor de alimentacao fora do lar, onde foi presidente.   seu nome ira para aprovacao na convencao municipal que sera realizada este ano.   contamos com o seu apoio para, juntos, mudarmos campo grande e o brasil!   siga guto nas redes sociais!   guto scarpanti novo instagram.com/gutoscarpanti twitter.com/gutoscarpanti"	1235	1	95
353551475083023_907738206331011	2020-01-25T15:17:32+0000	"nossos mandatarios respeitam o dinheiro do cidadao e estao mostrando na pratica que o novo e diferente.  o vereador felipe camozzato e um exemplo de que com pessoas competentes e integras e possivel fazer mais com menos."	1296	0	98
353551475083023_907738839664281	2020-01-25T12:32:29+0000	"economista, professor, escritor, diplomata e politico brasileiro, roberto campos foi um dos maiores defensores do liberalismo no brasil.  antes de defender ideias liberais, no entanto, campos defendeu por muitos anos as ideias intervencionistas do economista john maynard keynes, que acreditava na intervencao do estado como o melhor caminho para o desenvolvimento.  a crenca errada no keynesianismo deu origem a mentalidade brasileira de que e papel do governo estimular a economia. foi nessa epoca que roberto campos participou da criacao de diversas estatais, como bndes, petrobras e eletrobras.  somente apos conhecer as obras do economista liberal friedrich von hayek - mesmo autor que inspirou as reformas de margaret thatcher no reino unido na decada de 1980 -, que campos se convenceu que encarregar o estado de administrar empresas, alem de pesar no bolso do cidadao, atrasava o desenvolvimento do pais. foi entao que ele percebeu que, para prosperar, o estado deveria deixar essa funcao com a iniciativa privada, garantindo ao cidadao liberdade para trabalhar e empreender.  como no brasil sempre prevaleceu a ideia de que o estado deve intervir na economia, ao defender privatizacoes e mais liberdade economica, roberto campos passou a ser chamado pelos adversarios politicos de \"entreguista\" e tambem foi apelidado de bob fileds. isso porque bob e abreviacao de roberto e fields significa campos, em ingles (fazendo alusao a ideia de que ele queria beneficiar empresas estrangeiras).  em 1982, foi eleito senador em seu estado, mato grosso, e em 1990 elegeu-se deputado federal pelo rio de janeiro, onde se reelegeu em 1994, periodo em que mais defendeu as ideias liberais no pais.  na assembleia constituinte de 1988, roberto campos era o unico senador a defender ideias liberais. como estava sozinho representando o liberalismo na politica brasileira, apesar de ter apresentado 15 propostas enquanto parlamentar, nenhum delas foi aprovada. alguns dos projetos apresentados por campos foram:  > livre negociacao salarial no setor privado. > flexibilizacao do mercado de trabalho. > extincao das empresas estatais que fossem deficitarias, privatizando-as ou liquidando-as. > criacao de contratos de trabalho simplificados para facilitar novos empregos.  dezenove anos apos seu falecimento, roberto campos continua inspirando o novo e milhoes de brasileiros na construcao de um pais mais livre e que pese menos no bolso do cidadao."	9135	26	3135
353551475083023_907308749707290	2020-01-24T15:40:29+0000	"saia da indignacao para a acao! filie-se ao novo em www.novo.org.br/filie"	5409	1	530
353551475083023_906832543088244	2020-01-23T23:27:37+0000	"o brasil caiu pelo 5deg ano consecutivo no ranking internacional da corrupcao. o novo governo de minas, liderado por zema, trabalha diariamente para mudar esta realidade em minas.  siga o novo no twitter! www.novo.org.br/partidonovo30"	968	0	98
353551475083023_906799033091595	2020-01-23T22:17:08+0000	"\"nossos 25 eleitos do legislativo economizarao r$148 milhoes ao longo de seus mandatos, cortando privilegios.\"  veja um trecho da minha entrevista com marco antonio villa!  link para a entrevista completa: https://www.youtube.com/watch?v=jzqgblmyvok"	3246	2	791
353551475083023_906083753163123	2020-01-22T21:25:53+0000	"enquanto nosso judiciario segue ineficiente e o mais caro do mundo, um pequeno grupo privilegiado desfruta de gastos desconectados da realidade brasileira. para piorar, o tribunal omitiu custos.  o novo defende o fim dos privilegios e que todos os poderes atuem com respeito ao dinheiro do cidadao e compromisso com a transparencia. so assim construiremos um pais com mais oportunidades e menos privilegios."	1364	697	1121
353551475083023_905977486507083	2020-01-22T18:24:54+0000	"leandro schmockel goncalves e o aprovado do novo no processo seletivo para a prefeitura de jaragua do sul!  ele e formado em administracao e pos graduado em financas, auditoria e controladoria. leandro trabalha como empreendedor ha 15 anos e desde 2004 integra associacoes e nucleos ligados ao empreendedorismo, chegando a atuar como presidente na associacao de micro e pequenas empresas e dos meis do vale do itapocu.  em 2018, disputou as eleicoes para deputado federal pelo novo em santa catarina e e nosso primeiro suplente pelo estado catarinense.  leandro superou com sucesso todas as etapas do nosso processo seletivo, mostrando ter integridade, capacidade de gestao, de comunicacao e preparo para estar a frente da gestao municipal de jaragua do sul. seu nome ira para aprovacao na convencao municipal que sera realizada este ano.   contamos com o seu apoio para, juntos, mudarmos jaragua do sul e o brasil!   siga leandro schmockel nas redes sociais!  https://www.facebook.com/leandroschmockelg https://www.instagram.com/leandroschmockelg"	911	0	46
353551475083023_905929806511851	2020-01-22T17:09:27+0000	"uma boa educacao na primeira infancia e fundamental para o desenvolvimento cognitivo das criancas e um futuro de oportunidades.  o voucher, para que criancas de familias pobres estudem em boas escolas particulares, e uma das formas de garantir um bom ensino para todos."	13094	44	2705
353551475083023_905880273183471	2020-01-22T15:51:31+0000	"a reforma administrativa e fundamental para cortar privilegios da elite do funcionalismo publico e termos um estado eficiente que nao pese tanto no bolso do cidadao."	4115	872	2158
353551475083023_905815146523317	2020-01-22T14:21:11+0000	"otima medida. o estado nao deve ser dono de uma petroleira e nem de um banco de fomento.   e muito menos esse banco de fomento deve ter acoes da petroleira."	4393	22	871
353551475083023_905368819901283	2020-01-21T22:59:57+0000	"o caso da estatal cedae, no rio de janeiro, deixa claro o que a populacao brasileira ja sabe: estatais nao sao estrategicas para a populacao."	2926	86	866
353551475083023_905305303240968	2020-01-21T20:53:37+0000	"o novo e diferente."	9410	5	1710
353551475083023_905140443257454	2020-01-21T16:09:45+0000	""	28652	60	2820
353551475083023_904465939991571	2020-01-20T17:17:28+0000	""	4856	3064	4403
353551475083023_904350903336408	2020-01-20T15:31:50+0000	"em qualquer empresa, um funcionario que nao esteja desempenhando um bom trabalho pode ser demitido. no estado, apesar de possivel, e raro que o longo processo administrativo demissionario chegue ao fim. assim como 88% dos brasileiros, o novo quer mudar esta realidade.  afinal, o mau funcionario atrapalha o bom trabalho dos outros servidores e entrega servicos piores para a populacao, que paga a conta. faz sentido manter alguem que nao tem compromisso com o cidadao?"	30122	83	28440
353551475083023_902449493526549	2020-01-19T19:34:33+0000	"\"segundo o presidente do novo, joao amoedo, zema faz uma gestao alinhada com os ideais da legenda e que deve impactar positivamente nas candidaturas de 2020. ele faz reunioes mensais com o governador em belo horizonte e entende que a gestao do partido em minas gerais ainda nao teve espaco para fazer grandes mudancas devido a situacao financeira do governo. diante disso, amoedo destaca qual sera a prioridade no estado.  \"o estado sair da gestao de algumas empresas. caminhar para a privatizacao. essas empresas hoje estao sem capacidade de investimento. com poucos recursos. e ai vai sobrar mais tempo e recurso para a gente aplicar nas areas essenciais: educacao basica, saude e seguranca\", comentou amoedo.\"  o primeiro ano de governo zema foi marcado pela reducao, modernizacao e desburocratizacao da maquina publica, iniciativas que geraram resultado positivo proporcionando ao estado uma reducao de r$ 5 bilhoes no deficit previsto para 2019 resultando na atracao de r$ 56 bilhoes em investimento - o dobro da soma dos ultimos 4 anos - e uma geracao de 130 mil empregos formais.  apesar dos avancos promovidos por romeu zema em seu primeiro ano de governo, ainda ha muito a se fazer. a prioridade em 2020 sera privatizar estatais para aderir ao regime de recuperacao fiscal, fundamental para o estado sair da crise. cemig e copasa sao algumas das estatais que serao privatizadas para atender as exigencias do governo federal.  o novo governo de minas trabalha diariamente para colocar as contas do estado em dia e o cidadao em primeiro lugar.  link da materia http://cbn.globoradio.globo.com/media/audio/287601/os-desafios-de-romeu-zema-para-2020.htm  confira mais detalhes do primeiro ano do governo zema em bit.ly/governozema2019"	1080	4	86
353551475083023_902447843526714	2020-01-19T16:31:33+0000	"o projeto no novo marco legal das startups promete mudar o cenario do empreendedorismo de alto impacto no brasil e nosso deputado federal vinicius poit foi escolhido para ser relator na comissao especial.   o objetivo do marco e estimular a criacao dessas empresas e atrair investimentos atraves da melhoria do ambiente de negocios no pais. como destacou vinicius poit, \"isso so pode ocorrer com liberdade e com autonomia para o empreendedor.\"   alguns pontos fundamentais do projeto facilitam a contratacao de funcionarios, dao seguranca juridica para os investidores e tornam o ambiente regulatorio mais favoravel.   o novo quer um brasil com menos burocracias e regulacoes simples e claras. facilitar a vida de quem quer empreender e trabalhar vai atrair mais investimentos e favorecer a geracao de mais empregos e renda."	1616	1	112
353551475083023_903622680075897	2020-01-19T13:14:56+0000	"o novo tambem concorda. assim, garantimos que os bons servidores terao seus esforcos reconhecidos e a populacao recebera servicos publicos com mais eficiencia."	2901	3	499
353551475083023_902447250193440	2020-01-18T22:31:05+0000	"a crise economica causada por politicas erradas de governos anteriores condenou ainda mais brasileiros a viverem abaixo da linha de pobreza. hoje sao mais de 23 milhoes de pessoas que vivem com menos de r$323 reais por mes.  apesar da leve melhora economica no ultimo ano, a agenda de reformas segue atrasada e o quadro de miseria e desemprego ainda afeta milhoes de brasileiros.   precisamos seguir os exemplos que deram certo para alcancarmos verdadeiros avancos no padrao de vida de toda a populacao. por isso, o novo defende que avancemos logo nas reformas estruturais necessarias: investimento em educacao basica e capacitacao tecnica, reduzindo a desigualdade de oportunidades e aumentando a produtividade reforma tributaria, para simplificar a cobranca de impostos abertura comercial, para ganharmos competitividade em nosso mercado e beneficiarmos os consumidores brasileiros com produtos melhores e mais baratos corte de subsidios, impedindo distorcoes e cortando privilegios privatizacoes, dando maior eficiencia para a economia e deixando o estado focado nas areas essenciais   o cidadao brasileiro so tem a ganhar com uma economia mais livre e competitiva, que favoreca a geracao de mais emprego, renda e oportunidades para todos."	1151	19	344
353551475083023_902447026860129	2020-01-18T20:30:32+0000	"o novo quer uma reforma administrativa que acabe com privilegios, torne o setor publico mais eficiente e reduza o peso do estado no bolso do cidadao."	1739	5	328
353551475083023_903052293466269	2020-01-18T17:29:11+0000	"o estado brasileiro e tao inchado que desconhecia ter acoes de 57 empresas, avaliadas em r$4 bilhoes. na pratica, o brasileiro e socio dessas empresas.  a equipe economica acerta em identificar e sinalizar a venda. o estado nao deve ser empresario, socio de empresas ou investidor."	8386	35	2425
353551475083023_902995470138618	2020-01-18T16:31:01+0000	""	5034	75	847
353551475083023_902335453537953	2020-01-17T18:44:14+0000	"como sempre falamos: as estatais sao estrategicas apenas para alguns politicos."	2489	1182	1297
353551475083023_902246170213548	2020-01-17T16:19:24+0000	"otimo bate papo com fred luz e filipe sabara!  se voce nao acompanhou, assista em https://facebook.com/story.php?story_fbid=2422562571343213&id=353551475083023"	343	0	23
353551475083023_2422562571343213	2020-01-17T15:25:29+0000	"acompanhe a live com os aprovados no processo seletivo para as prefeituras do rio de janeiro, fred luz, e de sao paulo, filipe sabara.  acompanhe para conhecer melhor nossos aprovados e participe enviando perguntas!"	1125	6	211
353551475083023_902184546886377	2020-01-17T15:05:31+0000	"o video do secretario de cultura deixa 3 conclusoes:  -ele precisa ser demitido imediatamente. -cabe ao presidente ser mais cuidadoso na escolha da sua equipe. -e o cidadao que determina a cultura do seu pais e nao o estado."	5689	24	537
353551475083023_902176383553860	2020-01-17T14:54:22+0000	"daqui a pouco, as 12:30h, faremos uma live no nosso facebook com os aprovados no processo seletivo para as prefeituras do rio de janeiro, fred luz, e de sao paulo, filipe sabara.   acompanhe para conhecer melhor nossos aprovados e participe enviando perguntas!"	274	0	25
353551475083023_902124653559033	2020-01-17T13:55:36+0000	""	11233	50	1682
353551475083023_901663603605138	2020-01-16T21:57:28+0000	"os cartorios arrecadam mais de r$14 bilhoes por ano. alem de dinheiro, o brasileiro perde tempo.  ja passou da hora de nos modernizarmos e seguirmos os exemplos dos paises desenvolvidos.  e  possivel abrir o mercado para a atuacao de notarios.  apos uma capacitacao especifica, estas pessoas poderiam oferecer os mesmos servicos por meio de tecnologias digitais, como o blockchain.  assim, teremos processos mais seguros, transparentes, com menores custos e sem filas enormes para resolver coisas simples, como reconhecimentos de firmas e autenticacoes."	15592	72	3061
353551475083023_901647313606767	2020-01-16T21:29:45+0000	""	1677	1	136
353551475083023_901508956953936	2020-01-16T18:07:38+0000	"alguns juizes chegam a receber so em vale-refeicao mais do que o salario de muitos professores. o novo e nossos deputados estao trabalhando contra esse privilegios.  \"sou a favor da pec dos penduricalhos, que preve que salarios acima de 1/4 do teto constitucional (cerca de r$ 10 mil) nao devem receber auxilios.\" - tiago mitraud  \"mais um absurdo, um puxadinho salarial injustificavel. em 2020, vamos rever todos esses excessos em uma reforma administrativa que atinja todos os poderes em todos os estados e municipios\" - marcel van hattem  o novo quer um pais com menos privilegios e mais oportunidades. por isso, trabalhamos para impedir que os brasileiros continuem pagando pelas regalias da elite do funcionalismo."	4950	998	2747
353551475083023_901462670291898	2020-01-16T17:04:56+0000	"a discussao sobre o fim do foro privilegiado deve voltar a pauta no congresso este ano.  o novo e a favor do fim desse privilegio, que beneficia mais de 40 mil autoridades, favorece a impunidade e acaba com o principio de que todos sao iguais perante a lei."	4364	3	918
353551475083023_901316230306542	2020-01-16T13:51:07+0000	"amanha farei uma live no facebook do novo com o filipe sabara e o fred luz, aprovados no processo seletivo para prefeitura de sao paulo e rio de janeiro!    acompanhe para conhecer mais os nossos aprovados e participe enviando perguntas!"	619	0	65
353551475083023_900797857025046	2020-01-15T23:29:20+0000	"mais uma ameaca de greve dos correios.  ate quando o estado continuara entregando cartas e encomendas? os brasileiros nao querem mais um monopolio estatal que da prejuizos, presta um servico caro, ruim e que frequentemente esta em greve.  o novo quer a privatizacao dos correios."	3642	434	1073
353551475083023_900710303700468	2020-01-15T20:56:58+0000	""	4393	6	452
353551475083023_900543050383860	2020-01-15T16:48:23+0000	"o advogado vinicius leoncio compilou, durante 23 anos, toda a legislacao tributaria brasileira.   o livro \"patria amada\" tem 41,2 mil paginas e pesa mais do que um elefante!   desde a constituicao de 1988, foram criadas mais de 360 mil novas normas. sao 5570 legislacoes municipais, 27 estaduais e 3 federais. milhares de aliquotas. por isso, e muito mais, o brasil e o pais onde mais demora-se para pagar impostos: 1500 horas por ano.   o novo defende uma reforma tributaria que simplifique a tributacao e facilite a vida do brasileiro."	707	83	202
353551475083023_900511663720332	2020-01-15T16:07:44+0000	"o brasileiro paga em impostos:  -r$100 mil por segundo -r$6 milhoes por minuto -r$361 milhoes por hora -r$8,6 bilhoes por dia  nossa carga tributaria de 33% do pib e maior do que de diversos paises desenvolvidos.  a reforma administrativa e um passo inicial para reverter este quadro"	4325	141	876
353551475083023_900407020397463	2020-01-15T13:50:47+0000	"fui entrevistado pelo estadao e falei sobre os excelentes resultados do novo em 2019, nossos planos para 2020 e sobre como parte dos eleitores brasileiros ainda nao se sente representado.  em 2019, mostramos que mesmo com uma bancada pequena e possivel fazer a diferenca no congresso e nas assembleias estaduais. os eleitos do novo foram protagonistas no debate das principais reformas.  alem disso, deram o exemplo. os 25 mandatarios do novo no legislativo economizaram r$37 milhoes com equipes mais enxuta e cortando privilegios. se todos os parlamentares onde temos representantes seguissem esse exemplo, seriam economizados quase r$1,5 bilhao!  em minas, zema pegou um estado quebrado e com uma otima gestao ja apresentou os primeiros resultados. ainda ha muito o que fazer, mas fica claro que e possivel mudar minas para melhor.  para 2020, abrimos o processo seletivo para candidatura a prefeito em 68 cidades. um salto desde a nossa primeira eleicao, em 2016, quando abrimos em 5 capitais.   a concorrencia sera grande, ja que apesar dos esforcos do novo, a velha politica aprovou o fundo eleitoral no congresso. por isso, o novo precisa de voce. filie-se em www.novo.org.br/filie  sou a favor de simplificar a criacao de partidos, reduzindo burocracias e o tempo. porem, a contrapartida e que estes novos partidos nao recebam dinheiro publico. assim, os partidos precisarao de uma base verdadeira, que os sustentem, e mais eleitores se sentirao representados.  para mudarmos a politica e o brasil precisamos de voce. saia da indignacao para a acao e participe do novo."	3330	18	395
353551475083023_899729540465211	2020-01-14T18:59:27+0000	"os eleitos do novo dao o exemplo, cortam os proprios privilegios e trabalham com uma equipe enxuta e tecnica. veja as economias de apenas dois deputados na assembleia do rio grande do sul:   r$ 1,8 milhao economizado com a reducao do numero de assessores  r$ 478 mil economizado com a cota parlamentar   r$ 247 mil economizado por nao utilizar diarias  \"cortar gastos e fazer bom uso dos recursos publico foram compromissos que assumimos ainda durante a campanha. se defendemos a adocao de medidas de austeridade no governo, por uma questao de coerencia, temos que dar o exemplo\", ressaltou ostermann  mesmo com um mandato economico, os deputados estaduais do novo, giuseppe riesgo e fabio ostermann, fizeram um excelente trabalho na luta contra privilegios, reducao da maquina publica entre outras pautas para melhorar a vida do cidadao gaucho.  o dinheiro economizado por nossa bancada volta aos cofres publicos para ser utilizado em servicos basicos, como saude, educacao e seguranca.  nossos mandatarios trabalham diariamente por um brasil sem privilegios e com mais oportunidades para todos."	6926	2	1443
353551475083023_899648950473270	2020-01-14T17:09:13+0000	"receita dos sindicatos ao ano:  antes da reforma trabalhista, quando era obrigatoria: r$2 bilhoes  depois da reforma trabalhista, quando virou voluntaria: r$88 milhoes  quem nao se sentia representado pelo sindicato, parou de contribuir.  e assim que deve ser com os partidos."	2159	5	311
353551475083023_899586327146199	2020-01-14T15:43:21+0000	"defendemos um novo jeito de fazer politica, trazendo uma verdadeira e necessaria renovacao. mais do que isso, nossos eleitos mostram que sao diferentes na pratica, trabalhando por um brasil mais livre com mais oportunidades e menos privilegios, sempre respeitando o dinheiro do cidadao. nossa deputada estadual laura serrano escreveu sobre o jeito realmente novo de atuar no legislativo. confira no link o artigo completo.  nossos eleitos cortam os proprios privilegios, montam equipes enxutas, com pessoas selecionadas por criterios tecnicos, e gastam poucos recursos das verbas de gabinete, mostrando que e possivel fazer mais com menos.  um novo brasil ja comecou!"	699	2	114
353551475083023_898951120543053	2020-01-13T22:44:12+0000	""	10400	16	2239
353551475083023_898896013881897	2020-01-13T21:19:03+0000	"a reforma administrativa e essencial para termos um estado que funcione, prestando bons servicos publicos e que caiba no nosso bolso.  esses sao alguns pontos:  corte de privilegios da elite reducao do salario de entrada salarios compativeis com o setor privado reestruturacao e reducao do numero de carreiras progressao por merito uso de tecnologia e digitalizacao de processos revisao da estabilidade"	972	12	173
353551475083023_898622880575877	2020-01-13T15:02:27+0000	"em 2017, a reforma trabalhista acabou com obrigatoriedade da contribuicao sindical. assim, so aqueles que se sentiam representados continuariam a pagar.  resultado: a arrecadacao caiu de r$ 2 bilhoes para r$ 88 milhoes. fica claro que a grande maioria nao se sentia representada.   se os sindicatos nao mudarem, terao que fechar as portas.  e assim que deveria funcionar com os partidos politicos."	8403	18	2326
353551475083023_896085964162902	2020-01-12T22:32:40+0000	"o novo trabalha por um brasil onde o estado nao pese tanto no bolso do cidadao. acreditamos que os politicos devem dar o exemplo, por isso nossos mandatarios abriram mao de todos os privilegios e estao entre os parlamentares que mais economizam o dinheiro do cidadao. alem disso, todos realizaram processo seletivo para formar suas equipes com base em criterios tecnicos e nao por indicacao politica.   com um time competente e integro e possivel fazer mais com menos."	4362	1421	3087
353551475083023_896091224162376	2020-01-12T20:01:44+0000	"um estudante brasileiro desenvolveu um aplicativo para ajudar moradores de paraisopolis, segunda maior comunidade de sao paulo, a conseguirem empregos. otima iniciativa para impactar positivamente muitas pessoas!  o aplicativo \"quero trampo\" ajuda os moradores a formularem seus proprios curriculos e os conecta a vagas compativeis oferecidas por empresas parceiras.  a ideia do estudante davi silva rendeu uma oportunidade de apresentar o app para o mit, uma das instituicoes de ensino mais importantes no mundo, e a possibilidade de conseguir apoio para conseguir beneficiar mais pessoas.  otimas iniciativas de pessoas que sairam da indignacao e foram para a acao, ajudando a desenvolver negocios que impactam a vida de pessoas e promovem inclusao. ja imaginou os beneficios de um mercado mais livre, que facilite a vida de quem quer empreender e trabalhar?"	9789	0	1682
353551475083023_896081657496666	2020-01-12T11:47:43+0000	"a bancada federal do novo coletou assinaturas suficientes para pedir urgencia na votacao da prisao em segunda instancia.   nosso deputador federal gilson marques apresentou um projeto que altera o artigo 283 do codigo de processo penal, ampliando o efeito da prisao preventiva aos condenados em 2a instancia.   o novo trabalha diariamente por um brasil sem corrupcao e sem impunidade"	3262	3	646
353551475083023_896085124162986	2020-01-11T22:10:37+0000	"o novo governo de minas gerais trabalha para trazer mais qualidade para a educacao publica e atender cada vez pessoas. a secretaria de educacao anunciou a ampliacao de vagas para a educacao integral e profissional.  a rede estadual de ensino mais que dobrara o numero de vagas para educacao integral. a carga horaria aumentara para 9 horas, acima da media de alunos em paises desenvolvidos, como o reino unido.  alem disso, 13 mil novas vagas serao abertas para a educacao profissional, ajudando a capacitar e preparar os alunos para o mercado de trabalho, com cursos tecnicos e de formacao. a previsao e que sejam ofertados 18 cursos no ensino medio integral profissional, como por exemplo agronegocio, eletroeletronica e mecanica.  colocando as contas em dia e o cidadao em primeiro lugar, o governo zema consegue priorizar e garantir uma educacao de qualidade para cada vez mais jovens mineiros.  um novo brasil ja comecou!"	1452	2	219
353551475083023_896079290830236	2020-01-11T16:05:12+0000	""	7155	29	1177
353551475083023_896092304162268	2020-01-11T13:03:18+0000	"o verao chegou e nada melhor do que aproveitar usando os produtos do novo!   confira nossas novidades em nossa loja virtual: http://loja.novo.org.br   #usenovo   o novo e o unico partido que nao utiliza dinheiro publico e sua ajuda e fundamental para continuarmos promovendo as mudancas que o brasil precisa.   se voce e alinhado aos nossos principios e valores, ajude-nos a crescer se filiando, doando ou comprando em nossa loja virtual nossos produtos oficiais.   junte-se ao novo e vamos juntos mudar o brasil!"	432	2	27
353551475083023_896077897497042	2020-01-11T11:42:10+0000	"fred luz e o aprovado no processo seletivo para prefeitura do rio de janeiro!   fred e engenheiro, empresario, e superou com sucesso todas as etapas do nosso processo seletivo, mostrando ter integridade, capacidade de gestao, de comunicacao e estar pronto para o desafio de gerir uma cidade tao complexa como o rio. seu nome ira para aprovacao na convencao municipal que sera realizada este ano.   nascido no engenho de dentro, fred passou toda a sua vida no rio de janeiro. estudou em escola publica e fez faculdade de engenharia na puc como bolsista.   com uma trajetoria de sucesso, fred atuou em empresas como petrobras e lojas americanas e tambem empreendeu como socio em marcas como richards e salinas. foi diretor-geral do clube de regatas do flamengo entre 2014 e 2018, e um dos responsaveis pela reestruturacao da gestao do clube.   fred tem como prioridade a discussao de solucoes para as questoes que considera mais graves no rio atualmente: saude, educacao, seguranca e ordem urbana. \"sou apaixonado pela minha familia e pelo rio de janeiro e quero fazer a diferenca. o rio esta ficando para tras. precisamos recuperar o tempo perdido com um governo mais enxuto, mais eficiente e totalmente transparente, que de mais oportunidade aos que querem empreender, estudar e trabalhar\", disse fred luz   o novo trabalha com um processo seletivo rigoroso para trazer pessoas qualificadas e integras para a politica. fred luz se mostrou preparado para o desafio de recuperar o que ha de melhor na capital do rio de janeiro. contamos com o seu apoio para juntos mudarmos o rio de janeiro e o brasil!"	2925	1	317
353551475083023_895960834175415	2020-01-10T18:45:07+0000	"subsidios e incentivos significam que a maioria da populacao, que nao vai ser beneficiada, pagara a conta de um grupo.   em um pais pobre como o brasil, e com tantos grupos de interesse, isso significa, na grande maioria das vezes, o pobre pagando a conta do rico.   para piorar, subsidios tornam a concorrencia injusta, prejudicando ainda mais o cidadao que paga mais caro por produtos e servicos piores.   dinheiro publico deve ser usado para melhorar a qualidade de servicos basicos como saude, educacao e seguranca, e nao transferido para quem nao precisa."	1385	105	429
353551475083023_895796937525138	2020-01-10T15:15:10+0000	"a melhor manchete seria essa da imagem.  em 2019, foram mais de r$370 bilhoes em subsidios. a intervencao do estado distorce os precos, desorganiza a economia e concentra a renda."	3257	55	243
353551475083023_895130894258409	2020-01-09T21:25:52+0000	"a populacao continua pagando a conta da velha politica mesmo quando eles deixam o poder, ou estao na cadeia.  mesmo presidentes que sofreram processo de impeachment - dilma e collor - ou foram condenados por corrupcao e foram presos, como lula, ainda tem direito a este privilegio.  faz sentido?"	4464	3696	4113
353551475083023_895094987595333	2020-01-09T20:30:17+0000	"coronel nylton rodrigues e o aprovado do novo no processo seletivo para a prefeitura de vitoria!   graduado no curso de formacao de oficiais com especializacao em seguranca publica pela ufes, nylton rodrigues foi crescendo dentro da policia militar ate assumir o cargo de coronel.   tambem com diversos cursos operacionais no brasil e no exterior, comandou o batalhao da pm de serra, atuou como secretario de seguranca e defesa social da prefeitura de serra, foi designado comandante geral da policia militar do espirito santo e, em 2018, assumiu a funcao de secretario estadual de seguranca publica no estado.   sob sua responsabilidade, a seguranca publica do espirito santo registrou a menor taxa de homicidio dos ultimos 29 anos.   nylton rodrigues superou com sucesso todas as etapas do nosso processo seletivo, mostrando ter integridade, capacidade de gestao, de comunicacao e preparo para estar a frente da gestao municipal de vitoria. seu nome ira para aprovacao na convencao municipal que sera realizada este ano.   contamos com o seu apoio para, juntos, mudarmos vitoria e o brasil!   siga nylton nas redes sociais!   facebook.com/coronelnyltonrodrigues/ instagram.com/coronelnyltonrodrigues/"	3266	55	499
353551475083023_893924677712364	2020-01-08T16:06:33+0000	"bolsonaro ignora sua propria equipe tecnica e decide manter subsidio criado por dilma a energia solar. ao contrario do que o presidente diz nao se trata de criar um novo imposto ou \"taxar o sol\", e sim revisar um subsidio que custara r$34 bilhoes e beneficiara poucos brasileiros.  atualmente, os produtores de energia solar nao sao taxados diretamente pela producao de energia, e isto nao deve mudar com a revisao dos subsidios.  porem, estes produtores tambem nao pagam pela rede de distribuicao de energia, mesmo utilizando-a para distribuir o excedente produzido. o custo da distribuicao dos produtores de energia solar e pago por todos os outros usuarios da rede.  as placas fotovoltaicas tem valor elevado e apenas cidadaos com maior renda ou empresas podem arcar com os custos. no final, e o mais pobre pagando a conta de luz do mais rico.  politicas publicas devem ser tratadas com fatos, dados e evidencias, se inspirando em paises que deram certo.   nestes paises, os produtores de energia solar pagam para utilizar a rede de distribuicao.   devemos sempre lembrar: nao existe almoco gratis."	5552	1202	852
353551475083023_893275707777261	2020-01-07T22:00:12+0000	"com menos burocracias e mais tecnologia, e possivel construir uma gestao publica eficiente e que nao pese tanto no bolso do cidadao.   a digitalizacao traz menos custos e servicos melhores para a populacao. o novo quer um governo cada vez mais digital."	1319	3	234
353551475083023_893118611126304	2020-01-07T17:42:20+0000	"os eleitos do novo mostram na pratica que sao novo de verdade.  se todos os deputados estaduais de sao paulo seguissem este bom exemplo, reduzindo o numero de assessores nos gabinetes e abrindo mao dos proprios privilegios, seriam economizados r$180 milhoes por ano. dinheiro que poderia ir para educacao, seguranca e saude.  o novo respeita voce e o seu dinheiro."	1146	1	280
353551475083023_892399924531506	2020-01-06T22:24:03+0000	""	4691	4	798
353551475083023_883266535444845	2020-01-06T18:08:46+0000	"o estado brasileiro custa mais do que a propria iluminacao."	5158	1913	4815
353551475083023_892187764552722	2020-01-06T17:05:01+0000	"siga o novo em twitter.com/partidonovo30"	1363	1	101
